LINK_NO,F_NODE,T_NODE,TYPE,LENGTH,F_ID,LINK_ID,T_ID
8580,4575,2363,1,342.000000km,1660011300,1660034800,1660013000
8581,3183,4576,1,266.000000km,1130001600,1130003500,1120000400
8581,4576,3183,1,266.000000km,1130001600,1130003500,1120000400
8582,3051,4577,1,2362.000000km,1150002600,1150004500,1150002200
8582,4577,3051,1,2362.000000km,1150002600,1150004500,1150002200
8583,2205,4578,1,598.000000km,1650053700,1650178600,1650003900
8583,4578,2205,1,598.000000km,1650053700,1650178600,1650003900
8584,2082,4579,1,306.000000km,1660004500,1660013300,1660004900
8584,4579,2082,1,306.000000km,1660004500,1660013300,1660004900
8585,2148,4580,1,409.000000km,1660004500,1660013000,1660005100
8585,4580,2148,1,409.000000km,1660004500,1660013000,1660005100
8586,2263,4581,1,239.000000km,1660009200,1660028100,1660009300
8586,4581,2263,1,239.000000km,1660009200,1660028100,1660009300
8587,2282,4582,1,196.000000km,1660011600,1660035300,1660011500
8587,4582,2282,1,196.000000km,1660011600,1660035300,1660011500
8588,2285,4583,1,242.000000km,1660013700,1660042500,1660013800
8588,4583,2285,1,242.000000km,1660013700,1660042500,1660013800
8589,2356,4584,1,299.000000km,1660011300,1660032500,1660010500
8589,4584,2356,1,299.000000km,1660011300,1660032500,1660010500
8590,2162,4585,1,384.000000km,1650022200,1650072200,1660003100
8590,4585,2162,1,384.000000km,1650022200,1650072200,1660003100
8591,1850,4586,1,318.000000km,1630005600,1630021800,1630006100
8591,4586,1850,1,318.000000km,1630005600,1630021800,1630006100
8592,1843,4587,1,445.000000km,1630006900,1630026000,1630008500
8592,4587,1843,1,445.000000km,1630006900,1630026000,1630008500
8593,1853,4588,1,123.000000km,1630014000,1630046700,1630014200
8593,4588,1853,1,123.000000km,1630014000,1630046700,1630014200
8594,2354,4589,1,47.000000km,2320000700,2320067200,1670011200
8594,4589,2354,1,47.000000km,2320000700,2320067200,1670011200
8595,3017,4590,1,238.000000km,1150012400,1150038900,1150008800
8595,4590,3017,1,238.000000km,1150012400,1150038900,1150008800
8596,2900,4591,1,406.000000km,2320001600,2320004600,2320001500
8596,4591,2900,1,406.000000km,2320001600,2320004600,2320001500
8597,2236,4592,1,68.000000km,2320003100,2320007600,2320003000
8597,4592,2236,1,68.000000km,2320003100,2320007600,2320003000
8598,1670,4593,1,242.000000km,1640005400,1640019900,1640005800
8598,4593,1670,1,242.000000km,1640005400,1640019900,1640005800
8599,1489,4594,1,217.000000km,1640012700,1640038100,1640010900
8599,4594,1489,1,217.000000km,1640012700,1640038100,1640010900
8600,1478,4595,1,184.000000km,1640010900,1640032700,1640009300
8600,4595,1478,1,184.000000km,1640010900,1640032700,1640009300
8601,1469,4596,1,141.000000km,1640009300,1640136900,1640040700
8601,4596,1469,1,141.000000km,1640009300,1640136900,1640040700
8602,1501,4597,1,176.000000km,1640013700,1640043900,1640012700
8602,4597,1501,1,176.000000km,1640013700,1640043900,1640012700
8603,2129,4598,1,481.000000km,1650013100,1650046500,1650012600
8603,4598,2129,1,481.000000km,1650013100,1650046500,1650012600
8604,698,4599,1,56.000000km,1610011200,1610034400,1610011000
8604,4599,698,1,56.000000km,1610011200,1610034400,1610011000
8605,734,4600,1,298.000000km,1610007600,1610024100,1610007300
8605,4600,734,1,298.000000km,1610007600,1610024100,1610007300
8606,1406,4601,1,517.000000km,1630007800,1630028600,1630008400
8606,4601,1406,1,517.000000km,1630007800,1630028600,1630008400
8607,1499,4602,1,237.000000km,1640006800,1640025000,1640007100
8607,4602,1499,1,237.000000km,1640006800,1640025000,1640007100
8608,1793,4603,1,82.000000km,1640005700,1640020400,1640005500
8608,4603,1793,1,82.000000km,1640005700,1640020400,1640005500
8609,1761,4604,1,143.000000km,1640011700,1640038300,1640011000
8609,4604,1761,1,143.000000km,1640011700,1640038300,1640011000
8610,662,4605,1,1377.000000km,1610034500,1610218100,1610034900
8610,4605,662,1,1377.000000km,1610034500,1610218100,1610034900
8611,112,4606,1,1414.000000km,1690054700,1690145600,1690054500
8611,4606,112,1,1414.000000km,1690054700,1690145600,1690054500
8612,1299,4607,1,333.000000km,1680005200,1680104100,1680035300
8612,4607,1299,1,333.000000km,1680005200,1680104100,1680035300
8613,1623,4608,1,194.000000km,1680004800,1680009600,1680004600
8613,4608,1623,1,194.000000km,1680004800,1680009600,1680004600
8614,526,4609,1,1302.000000km,1690053400,1690141800,1690031200
8614,4609,526,1,1302.000000km,1690053400,1690141800,1690031200
8615,558,4610,1,740.000000km,1690053500,1690141900,1690022300
8615,4610,558,1,740.000000km,1690053500,1690141900,1690022300
8616,2449,4611,1,593.000000km,1650013900,1650049000,1650013800
8616,4611,2449,1,593.000000km,1650013900,1650049000,1650013800
8617,2402,4612,1,392.000000km,1650016100,1650055200,1650016200
8617,4612,2402,1,392.000000km,1650016100,1650055200,1650016200
8618,2675,4613,1,366.000000km,1650014800,1650052100,1650015700
8618,4613,2675,1,366.000000km,1650014800,1650052100,1650015700
8619,2050,4614,1,451.000000km,1650010000,1650037200,1650009400
8619,4614,2050,1,451.000000km,1650010000,1650037200,1650009400
8620,1614,4615,1,35.000000km,1640011100,1640038600,1640011200
8620,4615,1614,1,35.000000km,1640011100,1640038600,1640011200
8621,3175,4616,1,918.000000km,1130001600,1120000300,1120000200
8621,4616,3175,1,918.000000km,1130001600,1120000300,1120000200
8622,196,4617,1,1367.000000km,1610021200,1610059200,1610025100
8622,4617,196,1,1367.000000km,1610021200,1610059200,1610025100
8623,3233,4618,1,130.000000km,1210008700,1210035400,1210009600
8623,4618,3233,1,130.000000km,1210008700,1210035400,1210009600
8624,3233,4619,1,875.000000km,2200003400,2200031400,1210009600
8624,4619,3233,1,875.000000km,2200003400,2200031400,1210009600
8625,3259,4620,1,436.000000km,1210002500,1210007600,1210000700
8625,4620,3259,1,436.000000km,1210002500,1210007600,1210000700
8626,3257,4621,1,141.000000km,1210002700,1210008400,1210002500
8626,4621,3257,1,141.000000km,1210002700,1210008400,1210002500
8627,3256,4622,1,454.000000km,1210003000,1210009400,1210002700
8627,4622,3256,1,454.000000km,1210003000,1210009400,1210002700
8628,1551,4623,1,590.000000km,1680006800,1680024800,1680007900
8628,4623,1551,1,590.000000km,1680006800,1680024800,1680007900
8629,1440,4624,1,970.000000km,1680009100,1680025300,1680006900
8629,4624,1440,1,970.000000km,1680009100,1680025300,1680006900
8630,1486,4625,1,363.000000km,1680010000,1680033100,1680009900
8630,4625,1486,1,363.000000km,1680010000,1680033100,1680009900
8631,1034,4626,1,306.000000km,1640018200,1640059100,1640014800
8631,4626,1034,1,306.000000km,1640018200,1640059100,1640014800
8632,1887,4627,1,77.000000km,1660017600,1660052600,1660016700
8632,4627,1887,1,77.000000km,1660017600,1660052600,1660016700
8633,2021,4628,1,445.000000km,1650021200,1650066300,1650019600
8633,4628,2021,1,445.000000km,1650021200,1650066300,1650019600
8634,1452,4629,1,207.000000km,1640015300,1640050400,1640015000
8634,4629,1452,1,207.000000km,1640015300,1640050400,1640015000
8635,1589,4630,1,75.000000km,1640013900,1640047000,1640013800
8635,4630,1589,1,75.000000km,1640013900,1640047000,1640013800
8636,2401,4631,1,310.000000km,1670000800,1660056100,1660017700
8636,4631,2401,1,310.000000km,1670000800,1660056100,1660017700
8637,2107,4632,1,249.000000km,1650004100,1650010200,1650004400
8637,4632,2107,1,249.000000km,1650004100,1650010200,1650004400
8638,2577,4633,1,323.000000km,1650001300,1650002500,1650025800
8638,4633,2577,1,323.000000km,1650001300,1650002500,1650025800
8639,302,4634,1,1780.000000km,1690030700,1690107500,1690030500
8639,4634,302,1,1780.000000km,1690030700,1690107500,1690030500
8640,1659,4635,1,454.000000km,1630000200,1630078800,1630024200
8640,4635,1659,1,454.000000km,1630000200,1630078800,1630024200
8641,1763,4636,1,276.000000km,1640004100,1640015900,1640004700
8641,4636,1763,1,276.000000km,1640004100,1640015900,1640004700
8642,1608,4637,1,417.000000km,1640005800,1640021400,1640007800
8642,4637,1608,1,417.000000km,1640005800,1640021400,1640007800
8643,1149,4638,1,381.000000km,1680007500,1620014600,1620005400
8643,4638,1149,1,381.000000km,1680007500,1620014600,1620005400
8644,1126,4639,1,220.000000km,1620005400,1620014200,1620005100
8644,4639,1126,1,220.000000km,1620005400,1620014200,1620005100
8645,1229,4640,1,238.000000km,1630026100,1630078900,1630005500
8645,4640,1229,1,238.000000km,1630026100,1630078900,1630005500
8646,2205,4641,1,392.000000km,1650004000,1650009200,1650003900
8646,4641,2205,1,392.000000km,1650004000,1650009200,1650003900
8647,2111,4642,1,693.000000km,1650051400,1650152700,1650051300
8647,4642,2111,1,693.000000km,1650051400,1650152700,1650051300
8648,1786,4643,1,636.000000km,1680066300,1680190000,1680055100
8648,4643,1786,1,636.000000km,1680066300,1680190000,1680055100
8649,1643,4644,1,34.000000km,1680066300,1680189800,1680055000
8649,4644,1643,1,34.000000km,1680066300,1680189800,1680055000
8650,1785,4645,1,123.000000km,1680027100,1680077900,1680018000
8650,4645,1785,1,123.000000km,1680027100,1680077900,1680018000
8651,1777,4646,1,505.000000km,1680003600,1680019200,1680028000
8651,4646,1777,1,505.000000km,1680003600,1680019200,1680028000
8652,1658,4647,1,282.000000km,1680022700,1680189400,1680066300
8652,4647,1658,1,282.000000km,1680022700,1680189400,1680066300
8653,449,4648,1,237.000000km,1610027500,1610182100,1610061900
8653,4648,449,1,237.000000km,1610027500,1610182100,1610061900
8654,400,4649,1,229.000000km,1610007500,1610024800,1610007700
8654,4649,400,1,229.000000km,1610007500,1610024800,1610007700
8655,589,4650,1,394.000000km,1610040300,1610117100,1610046000
8655,4650,589,1,394.000000km,1610040300,1610117100,1610046000
8656,433,4651,1,294.000000km,1690045300,1690089400,1690048000
8656,4651,433,1,294.000000km,1690045300,1690089400,1690048000
8657,488,4652,1,2154.000000km,1690012000,1690089200,1690045200
8657,4652,488,1,2154.000000km,1690012000,1690089200,1690045200
8658,2449,4653,1,384.000000km,1650051700,1650154700,1650013800
8658,4653,2449,1,384.000000km,1650051700,1650154700,1650013800
8659,2660,4654,1,1071.000000km,1650051700,1650154400,1650049900
8659,4654,2660,1,1071.000000km,1650051700,1650154400,1650049900
8660,1457,4655,1,314.000000km,1680055900,1680165500,1680050500
8660,4655,1457,1,314.000000km,1680055900,1680165500,1680050500
8661,930,4656,1,257.000000km,1630000700,1630001600,1630000800
8661,4656,930,1,257.000000km,1630000700,1630001600,1630000800
8662,863,4657,1,302.000000km,1680043100,1680129000,1680043200
8662,4657,863,1,302.000000km,1680043100,1680129000,1680043200
8663,557,4658,1,491.000000km,1610027000,1610180400,1610065900
8663,4658,557,1,491.000000km,1610027000,1610180400,1610065900
8664,472,4659,1,561.000000km,1610052700,1610154200,1610052900
8664,4659,472,1,561.000000km,1610052700,1610154200,1610052900
8665,519,4660,1,295.000000km,1610066100,1610180100,1610034400
8665,4660,519,1,295.000000km,1610066100,1610180100,1610034400
8666,538,4661,1,333.000000km,1610066100,1610180000,1610066000
8666,4661,538,1,333.000000km,1610066100,1610180000,1610066000
8667,538,4662,1,243.000000km,1610066200,1610179900,1610066000
8667,4662,538,1,243.000000km,1610066200,1610179900,1610066000
8668,567,4663,1,621.000000km,1610066200,1610179800,1610034300
8668,4663,567,1,621.000000km,1610066200,1610179800,1610034300
8669,552,4664,1,317.000000km,1610066800,1610176300,1610033700
8669,4664,552,1,317.000000km,1610066800,1610176300,1610033700
8670,2967,4665,1,347.000000km,2240037800,2240113000,2240037400
8670,4665,2967,1,347.000000km,2240037800,2240113000,2240037400
8671,558,4666,1,2493.000000km,1690045200,1690089900,1690022300
8671,4666,558,1,2493.000000km,1690045200,1690089900,1690022300
8672,1463,4667,1,297.000000km,1640004500,1640015500,1640003900
8672,4667,1463,1,297.000000km,1640004500,1640015500,1640003900
8673,1121,4668,1,39.000000km,1640042200,1640134500,1640044500
8673,4668,1121,1,39.000000km,1640042200,1640134500,1640044500
8674,1012,4669,1,158.000000km,1640044600,1640134400,1640043100
8674,4669,1012,1,158.000000km,1640044600,1640134400,1640043100
8675,1036,4670,1,65.000000km,1640044600,1640134300,1640040000
8675,4670,1036,1,65.000000km,1640044600,1640134300,1640040000
8676,26,4671,1,1690.000000km,1690046100,1690085600,1690046900
8676,4671,26,1,1690.000000km,1690046100,1690085600,1690046900
8677,34,4672,1,716.000000km,1690046500,1690085400,1690046400
8677,4672,34,1,716.000000km,1690046500,1690085400,1690046400
8678,222,4673,1,2871.000000km,1690043600,1690093600,1690008300
8678,4673,222,1,2871.000000km,1690043600,1690093600,1690008300
8679,55,4674,1,1325.000000km,1690043800,1690093300,1690036500
8679,4674,55,1,1325.000000km,1690043800,1690093300,1690036500
8680,894,4675,1,242.000000km,1610038300,1610110400,1610008000
8680,4675,894,1,242.000000km,1610038300,1610110400,1610008000
8681,2759,4676,1,959.000000km,1650015300,1650049500,1650014000
8681,4676,2759,1,959.000000km,1650015300,1650049500,1650014000
8682,1646,4677,1,340.000000km,1640003000,1640012000,1640003100
8682,4677,1646,1,340.000000km,1640003000,1640012000,1640003100
8683,1754,4678,1,578.000000km,1640004000,1640012800,1640003200
8683,4678,1754,1,578.000000km,1640004000,1640012800,1640003200
8684,1453,4679,1,335.000000km,1640002100,1640143000,1640040100
8684,4679,1453,1,335.000000km,1640002100,1640143000,1640040100
8685,1537,4680,1,81.000000km,1640002300,1640142900,1640044200
8685,4680,1537,1,81.000000km,1640002300,1640142900,1640044200
8686,2465,4681,1,160.000000km,1650024900,1650080600,1650015400
8686,4681,2465,1,160.000000km,1650024900,1650080600,1650015400
8687,2491,4682,1,153.000000km,1650014900,1650052600,1650024900
8687,4682,2491,1,153.000000km,1650014900,1650052600,1650024900
8688,1553,4683,1,546.000000km,1680007900,1680027900,1680009200
8688,4683,1553,1,546.000000km,1680007900,1680027900,1680009200
8689,359,4684,1,3641.000000km,1690031400,1690108600,1690006100
8689,4684,359,1,3641.000000km,1690031400,1690108600,1690006100
8690,152,4685,1,967.000000km,1690019700,1690051900,1690012800
8690,4685,152,1,967.000000km,1690019700,1690051900,1690012800
8691,107,4686,1,2031.000000km,1690031000,1690127300,1690052600
8691,4686,107,1,2031.000000km,1690031000,1690127300,1690052600
8692,197,4687,1,1809.000000km,1690013000,1690034500,1690013100
8692,4687,197,1,1809.000000km,1690013000,1690034500,1690013100
8693,1678,4688,1,546.000000km,1680003500,1680007000,1680003700
8693,4688,1678,1,546.000000km,1680003500,1680007000,1680003700
8694,2804,4689,1,893.000000km,1660000100,1650009400,1650003800
8694,4689,2804,1,893.000000km,1660000100,1650009400,1650003800
8695,2251,4690,1,1371.000000km,1650002000,1650004600,1650002200
8695,4690,2251,1,1371.000000km,1650002000,1650004600,1650002200
8696,2640,4691,1,1578.000000km,1650002300,1650005200,1650001900
8696,4691,2640,1,1578.000000km,1650002300,1650005200,1650001900
8697,2457,4692,1,312.000000km,1670000600,1660056500,1660017800
8697,4692,2457,1,312.000000km,1670000600,1660056500,1660017800
8698,1275,4693,1,162.000000km,1640014300,1640048700,1640014600
8698,4693,1275,1,162.000000km,1640014300,1640048700,1640014600
8699,2467,4694,1,592.000000km,1660017800,1660056200,1670003700
8699,4694,2467,1,592.000000km,1660017800,1660056200,1670003700
8700,2395,4695,1,306.000000km,1660011300,1660034200,1660011200
8700,4695,2395,1,306.000000km,1660011300,1660034200,1660011200
8701,170,4696,1,151.000000km,1610003200,1610012600,1610003300
8701,4696,170,1,151.000000km,1610003200,1610012600,1610003300
8702,153,4697,1,1607.000000km,1610010000,1610200100,1610067600
8702,4697,153,1,1607.000000km,1610010000,1610200100,1610067600
8703,184,4698,1,1255.000000km,1610016100,1610048000,1610016300
8703,4698,184,1,1255.000000km,1610016100,1610048000,1610016300
8704,2957,4699,1,342.000000km,2240013700,2240029200,2240013300
8704,4699,2957,1,342.000000km,2240013700,2240029200,2240013300
8705,2942,4700,1,468.000000km,2240011200,2240025300,2240012200
8705,4700,2942,1,468.000000km,2240011200,2240025300,2240012200
8706,2959,4701,1,436.000000km,2240011200,2240159300,2240010600
8706,4701,2959,1,436.000000km,2240011200,2240159300,2240010600
8707,1662,4702,1,179.000000km,1640016800,1640054300,1640013500
8707,4702,1662,1,179.000000km,1640016800,1640054300,1640013500
8708,1994,4703,1,149.000000km,1660002200,1660008700,1660020200
8708,4703,1994,1,149.000000km,1660002200,1660008700,1660020200
8709,2921,4704,1,311.000000km,2120000300,2120010400,2120004700
8709,4704,2921,1,311.000000km,2120000300,2120010400,2120004700
8710,2874,4705,1,308.000000km,2100015100,2100044200,2100012600
8710,4705,2874,1,308.000000km,2100015100,2100044200,2100012600
8711,2756,4706,1,177.000000km,2100005700,2100097000,2100005900
8711,4706,2756,1,177.000000km,2100005700,2100097000,2100005900
8712,2728,4707,1,123.000000km,2100005900,2100096800,2100006200
8712,4707,2728,1,123.000000km,2100005900,2100096800,2100006200
8713,1355,4708,1,32.000000km,1640017600,1640066300,1640030500
8713,4708,1355,1,32.000000km,1640017600,1640066300,1640030500
8714,2922,4709,1,661.000000km,2320000100,2320002000,2320000900
8714,4709,2922,1,661.000000km,2320000100,2320002000,2320000900
8715,2820,4710,1,354.000000km,2100008800,2100013100,2100002400
8715,4710,2820,1,354.000000km,2100008800,2100013100,2100002400
8716,86,4711,1,394.000000km,1610024400,1610068900,1610024300
8716,4711,86,1,394.000000km,1610024400,1610068900,1610024300
8717,2718,4712,1,188.000000km,1650016000,1650100800,1650015300
8717,4712,2718,1,188.000000km,1650016000,1650100800,1650015300
8718,2308,4713,1,164.000000km,1660019100,1660059600,1660008100
8718,4713,2308,1,164.000000km,1660019100,1660059600,1660008100
8719,2665,4714,1,66.000000km,1670018700,1670052100,1670018400
8719,4714,2665,1,66.000000km,1670018700,1670052100,1670018400
8720,2144,4715,1,375.000000km,1660007000,1660018000,1660021400
