노선번호,﻿ISC노선ID,정류소순번,정류소명,정류장ID,정류소 이동시간,서비스시간
1000,28343001,14,동교동삼거리,2805168,00:01:42,00:00:03
1000,28343001,15,신촌오거리.현대백화점,2805163,00:01:00,00:01:11
1000,28343001,16,신촌오거리2호선신촌역,2805165,00:01:39,00:00:20
1000,28343001,17,이대역,2803466,00:00:54,00:00:40
1000,28343001,18,종근당,2803486,00:07:41,00:00:07
1000,28343001,19,서울역,2803483,00:20:00,00:00:06
1000,28343001,20,충정로역2호선,2803478,00:09:24,00:00:08
1000,28343001,21,이대역,2805175,00:04:02,00:00:03
1000,28343001,22,신촌오거리2호선신촌역,2805166,00:02:33,00:00:06
1000,28343001,23,신촌오거리.현대백화점,2805164,00:02:17,00:00:21
1000,28343001,24,동교동삼거리,2805167,00:00:40,00:00:04
1000,28343001,25,홍대입구역,2805162,00:02:32,00:00:05
1000,28343001,26,서교동,2805160,00:02:49,00:00:07
1000,28343001,27,합정역,2805158,00:04:31,00:02:01
1000,28343001,28,선유고등학교,2803416,00:04:19,00:01:03
1000,28343001,29,신월IC(미정차),2807467,00:10:41,00:00:02
1000,28343001,30,부천IC출입(미정차),2807468,00:03:46,00:00:01
1000,28343001,31,부평IC(미정차),2807583,00:03:52,00:00:02
1000,28343001,32,가정(루원시티)역,2806215,00:05:09,00:00:04
1000,28343001,33,하늘채아파트,2800622,00:02:55,00:00:07
1000,28343001,34,신현치안센터,2800336,00:02:51,00:00:15
1000,28343001,35,성민병원,2800670,00:00:51,00:00:15
1000,28343001,36,거북시장,2800695,00:03:17,00:00:18
1000,28343001,37,경남아너스빌,2800724,00:02:00,00:00:05
103,28030014,1,동춘동종점,2802588,00:00:00,00:00:00
103,28030014,2,무지개아파트(동남아파트),2802586,00:02:00,00:00:05
103,28030014,3,동춘2동주민센터,2802584,00:00:21,00:00:49
103,28030014,4,한양2차아파트,2802575,00:01:08,00:00:04
103,28030014,5,나사렛국제병원앞,2802567,00:00:30,00:00:06
103,28030014,6,청량중학교,2802553,00:02:15,00:00:02
103,28030014,7,연수어린이도서관,2802543,00:00:25,00:00:03
103,28030014,8,동아금호아파트,2802364,00:00:45,00:00:04
103,28030014,9,연수한양1차아파트,2802548,00:02:22,00:00:03
103,28030014,10,남동대교(스퀘어원),2802290,00:02:05,00:00:03
103,28030014,11,한국가스공사,2802292,00:00:13,00:00:03
103,28030014,12,태평양산업,2802287,00:01:17,00:00:06
103,28030014,13,인천인력개발원,2802283,00:00:28,00:00:05
103,28030014,14,남동인더스파크역,2802280,00:00:56,00:00:12
103,28030014,15,남동공단근린공원앞,2802281,00:01:45,00:00:02
103,28030014,16,인천지방중소기업청입구,2802270,00:01:01,00:00:02
103,28030014,17,삼일산업,2802262,00:00:10,00:00:02
103,28030014,18,공단회관,2802238,00:00:18,00:00:02
103,28030014,19,상진정공,2802226,00:00:14,00:00:01
103,28030014,20,도림동입구,2802222,00:00:24,00:00:01
103,28030014,21,승기천,2802192,00:01:37,00:00:02
103,28030014,22,농산물센터,2802185,00:02:56,00:00:05
103,28030014,23,성리초등학교,2802169,00:02:17,00:00:04
103,28030014,24,길병원사거리,2802154,00:00:32,00:00:16
103,28030014,25,길병원,2801846,00:01:52,00:00:22
103,28030014,26,구월중학교,2802103,00:01:58,00:00:02
103,28030014,27,간석래미안.자이,2802052,00:00:40,00:00:04
103,28030014,28,올리브백화점,2801847,00:01:50,00:00:06
103,28030014,29,간석오거리(인천웨딩홀),2801990,00:00:24,00:00:03
103,28030014,30,간석오거리역(8번출구),2801952,00:02:05,00:00:04
103,28030014,31,동암사거리,2801805,00:01:30,00:00:06
103,28030014,32,동암역,2801799,00:01:05,00:00:06
103,28030014,33,십정초등학교,2801777,00:01:49,00:00:15
103,28030014,34,십정고개,2801772,00:00:21,00:00:04
103,28030014,35,선린감리교회,2801775,00:02:29,00:00:16
103,28030014,36,십정사거리,2801789,00:00:21,00:00:02
103,28030014,37,강인여객,2801796,00:01:38,00:00:43
103,28030014,38,근로자문화센터,2800812,00:00:25,00:00:03
103,28030014,39,중앙사료,2800808,00:00:20,00:00:03
103,28030014,40,공단자동차,2800802,00:00:11,00:00:03
103,28030014,41,서인천가구단지,2800807,00:01:42,00:00:04
103,28030014,42,금강탱크터미널,2804926,00:01:53,00:00:04
103,28030014,43,성웅아파트,2800773,00:00:52,00:00:04
103,28030014,44,가좌농협,2800760,00:01:37,00:00:08
103,28030014,45,삼영아파트,2800741,00:00:49,00:00:05
103,28030014,46,가좌홈플러스(쌍마아파트),2800725,00:00:40,00:01:54
103,28030014,47,거북시장,2800691,00:01:01,00:00:13
103,28030014,48,대은교회,2800684,00:01:01,00:00:04
103,28030014,49,석남고가사거리,2800676,00:02:30,00:00:05
103,28030014,50,성민병원,2800667,00:01:57,00:00:17
103,28030014,51,강남시장,2800657,00:00:12,00:00:16
103,28030014,52,신현치안센타,2800340,00:00:51,00:00:03
103,28030014,53,신현쇼핑,2800624,00:00:53,00:00:08
103,28030014,54,(구)신현주공,2800619,00:00:40,00:01:19
103,28030014,55,가정(루원시티)역,2806214,00:00:50,00:00:05
103,28030014,56,뉴서울아파트,2806242,00:01:28,00:00:03
103,28030014,57,대우하나아파트,2806244,00:00:29,00:00:09
103,28030014,58,아나지고개,2801157,00:01:24,00:00:06
103,28030014,59,유승아파트(삼성홈타운아파트),2801155,00:02:09,00:00:06
103,28030014,60,북인천여자중학교,2801151,00:00:17,00:00:01
103,28030014,61,새말사거리,2801149,00:00:26,00:00:03
103,28030014,62,아이즈빌(부평CGV),2801324,00:01:41,00:00:02
103,28030014,63,청천초등학교,2801332,00:00:06,00:00:01
103,28030014,64,청천치안센터,2801379,00:00:26,00:00:04
103,28030014,65,산곡동천주교회,2801433,00:00:38,00:00:00
103,28030014,66,백마농협,2801474,00:00:40,00:00:03
103,28030014,67,부평우체국,2801464,00:00:26,00:00:02
103,28030014,68,금호아파트,2801178,00:00:27,00:00:02
103,28030014,69,부평경찰서,2801179,00:02:43,00:00:05
103,28030014,70,부평구청,2801439,00:01:35,00:00:05
103,28030014,71,부평여자고등학교,2801180,00:02:06,00:00:03
103,28030014,72,혜성프라자,2801495,00:00:34,00:00:04
103,28030014,73,KT부평지사,2801506,00:00:16,00:00:04
103,28030014,74,미산초등학교,2801512,00:00:19,00:00:06
103,28030014,75,한화2차,2801523,00:02:22,00:00:06
103,28030014,76,한양아파트,2801563,00:02:42,00:00:04
103,28030014,77,무지개아파트,2801598,00:00:18,00:00:03
103,28030014,78,대륭맨숀,2801623,00:00:15,00:00:02
103,28030014,79,산곡여자중학교,2801653,00:00:14,00:00:12
103,28030014,80,문화교회,2801676,00:01:07,00:00:15
103,28030014,81,인평자동차고,2801186,00:00:48,00:00:05
103,28030014,82,현대3단지,2801710,00:00:18,00:00:03
103,28030014,83,현대자동차빌딩앞,2801727,00:00:21,00:00:01
103,28030014,84,부평도서관,2801741,00:00:28,00:00:13
103,28030014,85,백운공원(부평아트센터),2801750,00:00:33,00:00:02
103,28030014,86,상정고,2801755,00:00:25,00:00:20
103,28030014,87,상정중학교,2801765,00:01:07,00:00:15
103,28030014,88,백영아파트,2801766,00:40:00,00:00:05
103,28030014,89,상정고,2801756,00:02:00,00:00:05
103,28030014,90,백운공원(부평아트센터),2801749,00:00:37,00:00:15
103,28030014,91,부평도서관,2801743,00:00:26,00:00:04
103,28030014,92,현대아파트113동,2801725,00:01:20,00:00:03
103,28030014,93,현대3단지,2801708,00:00:40,00:00:08
103,28030014,94,인평자동차고,2801694,00:00:35,00:00:41
103,28030014,95,팔도주유소,2801196,00:00:49,00:00:17
103,28030014,96,산곡여자중학교,2801657,00:00:32,00:00:04
103,28030014,97,대륭맨숀,2801618,00:00:13,00:00:05
103,28030014,98,무지개아파트,2801596,00:00:16,00:00:06
103,28030014,99,금호이수마운트밸리,2801560,00:00:31,00:00:05
103,28030014,100,한양아파트,2801527,00:00:58,00:00:05
103,28030014,101,경남1차아파트,2801514,00:01:47,00:00:22
103,28030014,102,KT부평지사,2801509,00:00:13,00:00:05
103,28030014,103,혜성프라자,2801497,00:01:32,00:00:19
103,28030014,104,부평여자고등학교,2801482,00:00:48,00:00:14
103,28030014,105,부평구청,2801450,00:01:09,00:00:16
103,28030014,106,부평경찰서,2801438,00:01:20,00:00:23
103,28030014,107,금호아파트,2805321,00:00:51,00:00:06
103,28030014,108,쉐보레인천서비스,2801461,00:00:16,00:00:04
103,28030014,109,부평우체국,2801462,00:01:47,00:00:03
103,28030014,110,백마장농협,2801469,00:01:08,00:00:17
103,28030014,111,산곡동천주교회,2801430,00:00:48,00:01:32
103,28030014,112,청천치안센터,2801376,00:00:47,00:00:06
103,28030014,113,청천초등학교,2801336,00:00:27,00:00:16
103,28030014,114,아이즈빌(부평CGV),2801322,00:00:37,00:00:16
103,28030014,115,새말사거리,2807006,00:02:44,00:00:06
103,28030014,116,북인천여자중학교,2801150,00:00:29,00:00:05
103,28030014,117,유승아파트(삼성홈타운아파트),2801154,00:00:24,00:00:02
103,28030014,118,아나지고개,2801156,00:00:37,00:00:02
103,28030014,119,대우하나아파트,2806243,00:00:54,00:00:12
103,28030014,120,뉴서울아파트,2806241,00:00:23,00:00:03
103,28030014,121,가정(루원시티)역,2806215,00:03:31,00:00:05
103,28030014,122,하늘채아파트,2800622,00:03:15,00:00:05
103,28030014,123,신현쇼핑,2800627,00:01:24,00:00:42
103,28030014,124,신현치안센터,2800336,00:01:03,00:00:09
103,28030014,125,강남시장,2800658,00:00:46,00:00:08
103,28030014,126,성민병원,2800670,00:01:33,00:00:12
103,28030014,127,석남고가사거리,2800682,00:02:33,00:00:13
103,28030014,128,거북시장,2800695,00:01:06,00:00:19
103,28030014,129,가좌홈플러스(쌍마아파트),2800723,00:01:54,00:00:15
103,28030014,130,신명아파트,2800745,00:00:56,00:00:19
103,28030014,131,가좌농협,2800759,00:00:57,00:00:06
103,28030014,132,성웅아파트,2800776,00:00:33,00:00:02
103,28030014,133,서인천가구단지,2800796,00:00:26,00:00:01
103,28030014,134,현대써비스,2800803,00:03:20,00:00:03
103,28030014,135,중앙사료,2800809,00:00:30,00:00:03
103,28030014,136,근로자문화센터,2800811,00:00:26,00:00:02
103,28030014,137,강인여객,2801795,00:01:40,00:00:04
103,28030014,138,십정사거리,2801793,00:01:02,00:00:03
103,28030014,139,선린감리교회,2801779,00:00:13,00:00:02
103,28030014,140,십정고개,2801773,00:00:42,00:00:04
103,28030014,141,십정초등학교,2801774,00:00:39,00:00:09
103,28030014,142,동암역,2801787,00:00:36,00:00:16
103,28030014,143,동암사거리,2801806,00:02:59,00:00:12
103,28030014,144,간석오거리역(7번출구),2801954,00:00:57,00:00:05
103,28030014,145,간석오거리(인천웨딩홀),2801977,00:02:34,00:00:22
103,28030014,146,올리브백화점,2802024,00:00:50,00:00:05
103,28030014,147,금호아파트,2802051,00:02:07,00:00:03
103,28030014,148,구월중학교,2802098,00:00:35,00:00:03
103,28030014,149,길병원,2802129,00:01:37,00:00:25
103,28030014,150,길병원사거리,2802158,00:02:01,00:01:05
103,28030014,151,성리초등학교,2802168,00:00:31,00:00:03
103,28030014,152,종합터미널,2802828,00:05:32,00:00:33
103,28030014,153,승기천,2802193,00:02:58,00:00:02
103,28030014,154,도림동입구,2802221,00:01:31,00:00:03
103,28030014,155,상진정공,2802224,00:00:16,00:00:02
103,28030014,156,공단회관,2802242,00:01:14,00:00:02
103,28030014,157,세우산업,2802265,00:00:21,00:00:02
103,28030014,158,남동공단2호공원,2802279,00:00:36,00:00:11
103,28030014,159,남동공단우체국,2802278,00:01:06,00:00:06
103,28030014,160,인천인력개발원,2802282,00:01:54,00:00:16
103,28030014,161,공단소방서,2802291,00:00:38,00:00:02
103,28030014,162,남동대교,2802549,00:00:49,00:00:03
103,28030014,163,우성1차아파트,2802545,00:00:55,00:00:03
103,28030014,164,동아금호아파트,2802367,00:02:26,00:00:22
103,28030014,165,롯데아파트,2802541,00:00:56,00:00:13
103,28030014,166,동춘마을아파트,2802552,00:00:40,00:00:00
103,28030014,167,건영아파트,2802566,00:00:56,00:00:25
103,28030014,168,대동아파트,2802366,00:00:23,00:00:02
103,28030014,169,동춘2동주민센터,2802585,00:00:17,00:00:03
103,28030014,170,동남아파트(무지개아파트),2802374,00:00:15,00:00:00
103,28030014,171,동춘동종점,2802588,00:02:00,00:00:05
103-1,28030020,1,강인여객,2801796,00:00:00,00:00:00
103-1,28030020,2,십정시장입구,2803544,00:02:30,00:00:59
103-1,28030020,3,종근당,2803541,00:00:29,00:00:02
103-1,28030020,4,동암사거리,2801806,00:00:24,00:00:06
103-1,28030020,5,간석오거리역(7번출구),2801954,00:00:55,00:00:04
103-1,28030020,6,간석오거리(교원공제조합),2801957,00:01:19,00:00:05
103-1,28030020,7,간석시장,2801963,00:00:24,00:00:35
103-1,28030020,8,간석사거리,2801970,00:01:46,00:00:03
103-1,28030020,9,태화두진아파트,2801956,00:00:10,00:00:03
103-1,28030020,10,벽산이삭아파트,2801945,00:00:09,00:00:22
103-1,28030020,11,부평LH1(2)단지,2801686,00:03:15,00:00:06
103-1,28030020,12,한국아파트,2801182,00:00:23,00:00:00
103-1,28030020,13,부개1동행정복지센터,2801662,00:01:40,00:00:03
103-1,28030020,14,일신시장,2801649,00:01:28,00:00:04
103-1,28030020,15,일신동행정복지센터,2801642,00:00:46,00:00:05
103-1,28030020,16,송내역,2800166,00:02:50,00:00:10
103-1,28030020,17,구산사거리,2803661,00:02:00,00:00:05
103-1,28030020,18,근로복지공단인천병원,2801697,00:00:54,00:00:03
103-1,28030020,19,인천대공원,2801925,00:03:56,00:00:21
103-1,28030020,20,남동정수장,2802020,00:03:00,00:00:03
103-1,28030020,21,만수7.8단지앞,2801907,00:00:34,00:00:04
103-1,28030020,22,건설기술교육원,2802033,00:01:54,00:00:03
103-1,28030020,23,삼환아파트,2802057,00:00:13,00:00:14
103-1,28030020,24,남동구청,2802105,00:02:36,00:00:17
103-1,28030020,25,남동초등학교,2802127,00:03:59,00:00:13
103-1,28030020,26,삼익.광명아파트,2802131,00:01:17,00:00:13
103-1,28030020,27,남동중학교,2802148,00:01:22,00:00:05
103-1,28030020,28,남동체육관(체조경기장),2806098,00:01:25,00:00:03
103-1,28030020,29,수산동,2802187,00:00:56,00:00:03
103-1,28030020,30,방죽삼거리,2802189,00:01:14,00:00:03
103-1,28030020,31,큰방죽삼거리,2801857,00:00:39,00:00:03
103-1,28030020,32,동녘마을입구,2803775,00:02:27,00:00:02
103-1,28030020,33,논현12단지산뒤마을,2801832,00:01:45,00:00:23
103-1,28030020,34,논현13단지푸르네마을,2801830,00:00:49,00:00:07
103-1,28030020,35,논현13단지푸르네마을,2801824,00:00:32,00:00:14
103-1,28030020,36,장도초등학교,2802232,00:00:38,00:00:05
103-1,28030020,37,논현10단지별빛마을웰카운티A정문,2802240,00:01:02,00:00:07
103-1,28030020,38,논현8단지동산마을,2802256,00:02:52,00:00:06
103-1,28030020,39,논현7단지새터마을신일해피트리A,2802268,00:02:14,00:00:28
103-1,28030020,40,논현5단지달맞이마을,2802276,00:01:06,00:00:25
103-1,28030020,41,논현3단지하늘마을311동,2801814,00:00:34,00:00:21
103-1,28030020,42,논현3단지하늘마을301동,2801811,00:01:09,00:00:07
103-1,28030020,43,호구포역,2805668,00:03:40,00:00:04
103-1,28030020,44,금강산업,2802295,00:01:35,00:00:04
103-1,28030020,45,한국마쓰이,2802296,00:01:50,00:00:03
103-1,28030020,46,남동공단(기신정기),2801865,00:03:14,00:00:22
103-1,28030020,47,공단소방서,2802291,00:02:50,00:00:19
103-1,28030020,48,남동대교,2802549,00:00:42,00:00:04
103-1,28030020,49,동춘역,2802365,00:03:56,00:00:28
103-1,28030020,50,삼환아파트,2802570,00:00:27,00:00:02
103-1,28030020,51,롯데슈퍼,2802563,00:02:11,00:00:08
103-1,28030020,52,건영아파트,2802566,00:01:38,00:00:23
103-1,28030020,53,대동아파트,2802366,00:00:31,00:00:06
103-1,28030020,54,무지개아파트,2802349,00:00:24,00:00:03
103-1,28030020,55,인천뷰티예술고등학교,2802577,00:00:33,00:00:11
103-1,28030020,56,풍림2차아파트,2802581,00:00:25,00:00:04
103-1,28030020,57,동막역(3번출구),2804851,00:02:03,00:00:07
103-1,28030020,58,성지아파트,2802597,00:04:36,00:00:06
103-1,28030020,59,신송고등학교,2802594,00:01:15,00:00:06
103-1,28030020,60,송도풍림아이원4단지,2802591,00:00:35,00:00:06
103-1,28030020,61,송도풍림아이원1단지,2802590,00:02:25,00:00:11
103-1,28030020,62,푸르지오월드마크,2805039,00:02:00,00:00:05
103-1,28030020,63,더샵그린애비뉴,2805309,00:00:40,00:00:04
103-1,28030020,64,엑스포빌리지9단지,2805206,00:00:54,00:00:04
103-1,28030020,65,엑스포빌리지10단지,2805004,00:00:43,00:00:04
103-1,28030020,66,커넬워크(4동),2806095,00:00:28,00:00:04
103-1,28030020,67,커넬워크(3동),2806096,00:00:29,00:00:03
103-1,28030020,68,경제자유구역청,2805879,00:01:20,00:00:05
103-1,28030020,69,센트럴파크역,2806638,00:00:42,00:00:04
103-1,28030020,70,송도아트윈푸르지오,2806639,00:00:17,00:00:03
103-1,28030020,71,아트센터인천,2807451,00:01:22,00:00:03
103-1,28030020,72,국제업무지구역5번출구,2807453,00:01:28,00:00:08
103-1,28030020,73,달빛축제공원,2807457,00:00:44,00:00:02
103-1,28030020,74,송도SK뷰(105동),2806050,00:01:28,00:00:02
103-1,28030020,75,송도SK뷰(101동),2806582,00:00:37,00:00:00
103-1,28030020,76,e편한세상후문,2807454,00:03:41,00:00:16
103-1,28030020,77,e편한세상(109동 앞),2807455,00:30:15,00:00:04
103-1,28030020,78,e편한세상 정문,2807484,00:00:51,00:00:16
103-1,28030020,79,송도SK뷰(101동),2806581,00:02:13,00:00:11
103-1,28030020,80,송도SK뷰(105동),2806049,00:00:52,00:00:12
103-1,28030020,81,달빛축제공원,2807456,00:02:11,00:00:05
103-1,28030020,82,국제업무지구역,2806088,00:01:18,00:00:24
103-1,28030020,83,아트센터인천,2807452,00:01:45,00:00:03
103-1,28030020,84,송도아트윈푸르지오,2806640,00:01:18,00:00:04
103-1,28030020,85,송도센트럴파크역,2806641,00:00:48,00:00:03
103-1,28030020,86,경제자유구역청,2805878,00:00:30,00:00:02
103-1,28030020,87,송도더삽그린워크(3차),2806093,00:01:56,00:00:02
103-1,28030020,88,송도더샵그린워크,2806094,00:00:31,00:00:03
103-1,28030020,89,송도2동주민센터,2805553,00:00:21,00:00:08
103-1,28030020,90,더샵엑스포빌리지,2805205,00:00:21,00:00:10
103-1,28030020,91,더샵하버뷰,2805308,00:00:33,00:00:05
103-1,28030020,92,송도힐스테이트,2805204,00:01:40,00:00:11
103-1,28030020,93,송도풍림아이원2단지,2802589,00:00:56,00:00:04
103-1,28030020,94,금호아파트,2802362,00:02:41,00:00:04
103-1,28030020,95,신송고등학교,2802595,00:00:22,00:00:25
103-1,28030020,96,한진아파트,2802598,00:00:39,00:00:04
103-1,28030020,97,연세대송도캠퍼스입구,2805538,00:00:40,00:00:13
103-1,28030020,98,동막역(1번출구),2802587,00:03:35,00:00:04
103-1,28030020,99,풍림2차아파트,2802580,00:02:12,00:00:04
103-1,28030020,100,인천뷰티예술고등학교,2802578,00:00:45,00:00:03
